Restaurant ID,Restaurant Name,Category,City,Area,Longitude,Latitude,Image,Min Price,Max Price
774,Gaby’s,European,Hurghada,Dahar,33.802724,27.257932,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203691/SmartEgypt_Restaurants/dydgjzzaff8lq35knkwl.jpg,45,1083
775,Caracas,Lebanese,Hurghada,Dahar,33.799286,27.259662,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203691/SmartEgypt_Restaurants/ngvoph5deqqah8yeqyv7.jpg,62,550
776,Tamara,Lebanese,Hurghada,Dahar,33.820488,27.254534,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203692/SmartEgypt_Restaurants/ebtgewgom1cbqjue0qq0.jpg,30,1650
777,Caracas,Lebanese,Hurghada,El Gouna,33.795768,27.262682,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203692/SmartEgypt_Restaurants/mkzwyhy2hdubkvktz1dk.jpg,62,550
778,Tamara,Lebanese,Hurghada,Sheraton Road,33.800878,27.276645,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203693/SmartEgypt_Restaurants/myv9frutloggd9yjxlkn.jpg,30,1650
779,Pier 88,Seafood,Hurghada,Sahl Hasheesh,33.809606,27.255122,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203693/SmartEgypt_Restaurants/xom7xf7fjcidruwqesk6.jpg,40,1000
780,Lucille’s,American Diner,Hurghada,Makadi Bay,33.815138,27.257546,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203694/SmartEgypt_Restaurants/n97jcd3zli28kh4su0ve.jpg,45,832
781,Butcher's Burger,Burgers,Hurghada,Sahl Hasheesh,33.823052,27.239944,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203694/SmartEgypt_Restaurants/b4muz1ot6gisfrorfbfw.jpg,40,450
782,The Smokery,Fine Dining,Hurghada,Makadi Bay,33.807414,27.271296,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203695/SmartEgypt_Restaurants/bwijohsbnp16lpufil30.jpg,310,3350
783,Kazouza,Egyptian Street Food,Hurghada,Makadi Bay,33.799526,27.268987,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203696/SmartEgypt_Restaurants/svrtra1dlipxa090cpip.jpg,17,280
784,Kazouza,Egyptian Street Food,Hurghada,Dahar,33.792616,27.244356,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203697/SmartEgypt_Restaurants/bpzgva5jgid8vtpjan9a.jpg,17,280
785,Pier 88,Seafood,Hurghada,Dahar,33.806192,27.238693,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203697/SmartEgypt_Restaurants/dksizlejynvepigcwm8n.jpg,40,1000
786,Shawarma El Reem,Shawarma,Hurghada,El Gouna,33.805899,27.251248,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203698/SmartEgypt_Restaurants/s5dw8tvgfjyuvvo1jweh.jpg,20,615
787,Peking,Asian Cuisine,Hurghada,El Gouna,33.794182,27.263897,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203699/SmartEgypt_Restaurants/kfbb5t84fbhp8hpo0xug.jpg,40,556
788,Abou Haidar,Sandwiches,Hurghada,Dahar,33.800999,27.255553,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203699/SmartEgypt_Restaurants/p1zngchxfcorsjfu2lu3.jpg,10,330
789,Le Pacha 1901,Fine Dining,Hurghada,Sheraton Road,33.802268,27.243857,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203700/SmartEgypt_Restaurants/fqkuhmct0vlk8xggbr6u.jpg,17,262
790,Sizzler,Steakhouse,Hurghada,Dahar,33.80972,27.248004,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203701/SmartEgypt_Restaurants/c0z2ncrgcy2ofdovs36t.jpg,60,800
791,Fish Market,Seafood,Hurghada,El Gouna,33.808093,27.256203,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203701/SmartEgypt_Restaurants/jtplwyb7swmm1cbnffvn.png,15,435
792,Koshary El Tahrir,Koshary,Hurghada,Sahl Hasheesh,33.803059,27.248072,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203702/SmartEgypt_Restaurants/kdiorb9bobjba7ihvich.jpg,10,300
793,Caracas,Lebanese,Hurghada,Makadi Bay,33.797339,27.255282,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203703/SmartEgypt_Restaurants/y9qzsyxz7mlljtyv6j3c.jpg,62,550
794,Butcher's Burger,Burgers,Hurghada,Makadi Bay,33.824853,27.260307,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203703/SmartEgypt_Restaurants/yqzpxpa660ktbmb3bnku.jpg,40,450
795,Abou Haidar,Sandwiches,Hurghada,El Gouna,33.814798,27.261863,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203704/SmartEgypt_Restaurants/ltsgozpuspq9cvvb8acx.jpg,10,330
796,El-Kababgy,Egyptian Cuisine,Luxor,East Bank,32.63621055,25.69690392,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203704/SmartEgypt_Restaurants/pvjyfdssbt8peqtpazyy.jpg,20,1780
797,Wolf,Egyptian Cuisine,Luxor,West Bank,32.62655856,25.71184578,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203705/SmartEgypt_Restaurants/yy59pjb3mwf371jwmrzk.jpg,130,1420
798,Magdy,Seafood,Matrouh,Omar El-Mokhtar Street,27.24040137,31.3531899,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203706/SmartEgypt_Restaurants/xf2j3ebwfsqiqyruzjuh.jpg,20,180
799,Coco El-Arabi,Egyptian Cuisine,Matrouh,El-Tahrir Street,27.24347296,31.35491582,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203707/SmartEgypt_Restaurants/mpojfnhfvgslbm6nbmzq.jpg,10,1000
800,Orkeed,Egyptian Cuisine,Minya,Kornish Al Nile,30.75317223,28.10728669,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203708/SmartEgypt_Restaurants/m6dbstl9k6kyr2rupcdi.jpg,23,799
801,Freekeh,Fast Food,Minya,Qism Minya,30.75429017,28.10190378,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203709/SmartEgypt_Restaurants/prhmnytdlilql6si0qxm.jpg,40,800
802,Dolphin,Seafood,Qena,Nady El Bahr Street,32.70677542,26.1539971,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203710/SmartEgypt_Restaurants/qgpi9aq0s5jfsb9g2yeh.jpg,20,480
803,Sicilia,Egyptian Cuisine,Qena,Jul 26 Street,32.70750541,26.15752921,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203710/SmartEgypt_Restaurants/yhzat5cwa2d4vde5rtcx.jpg,45,854
804,Djoser Oasis,Egyptian Cuisine,Saqqara,Badrshein,31.22341689,29.86426001,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203711/SmartEgypt_Restaurants/zdxov66bhhygyyyewnsj.jpg,80,1781
805,Sakkara,Egyptian Cuisine,Saqqara,Badrshein,31.2142019,29.88987661,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203712/SmartEgypt_Restaurants/sndmhpoyxxy6k5dqdmk4.png,45,1247
806,Wel3a,Grill,Sharm El Sheikh,Sharks Bay,34.325296,27.906238,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203713/SmartEgypt_Restaurants/d8nqgjx7nv2gyssdbml5.jpg,5,340
807,Maison de Curry,Indian,Sharm El Sheikh,Old Market,34.316359,27.907713,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203714/SmartEgypt_Restaurants/bcquh7tqegghip2iflzs.jpg,699,1560
808,El Doksh,Seafood,Sharm El Sheikh,Naama Bay,34.328671,27.918626,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203714/SmartEgypt_Restaurants/snzusl7mz08asibdaulh.png,44,645
809,Chicken Fil-A,Fried Chicken,Sharm El Sheikh,Old Market,34.336133,27.899199,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203716/SmartEgypt_Restaurants/a8umyjxdarnhv7sqqpoh.jpg,15,177
810,Paul,Bakery,Sharm El Sheikh,Naama Bay,34.344286,27.902268,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203716/SmartEgypt_Restaurants/sradu5uz4vrwzrzommz8.jpg,39,1099
811,Butcher's Burger,Burgers,Sharm El Sheikh,Hadaba,34.34326,27.897028,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203717/SmartEgypt_Restaurants/y6xxlu6epcm7fqrdpyil.jpg,40,450
812,Gad,Egyptian Cuisine,Sharm El Sheikh,Old Market,34.329189,27.923652,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203717/SmartEgypt_Restaurants/yz0bokgqyx81ggziz5ji.jpg,11,210
813,Chicken Fil-A,Fried Chicken,Sharm El Sheikh,Old Market,34.330483,27.905883,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203718/SmartEgypt_Restaurants/nfdducvvt9tjemrdk7sa.jpg,15,177
814,Starbucks,Cafe,Sharm El Sheikh,Sharks Bay,34.343841,27.925198,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203718/SmartEgypt_Restaurants/qswkzs3tc8bftxl1b8lz.jpg,20,1100
815,Crave,International,Sharm El Sheikh,Naama Bay,34.328633,27.904918,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203719/SmartEgypt_Restaurants/t1v1k3ym02jsp67drxio.jpg,61,1750
816,Paul,Bakery,Sharm El Sheikh,Naama Bay,34.339102,27.918021,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203719/SmartEgypt_Restaurants/a8jxxly11zgqcnaz43et.jpg,39,1099
817,Makani,Grill,Sharm El Sheikh,Sharks Bay,34.338991,27.925366,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203720/SmartEgypt_Restaurants/qljg2umr7iizuxpyqam2.png,15,320
818,Makani,Grill,Sharm El Sheikh,Naama Bay,34.318691,27.919441,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203720/SmartEgypt_Restaurants/bcl097ngpatalayx7bap.png,15,320
819,Wel3a,Grill,Sharm El Sheikh,Nabq,34.313996,27.927671,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203721/SmartEgypt_Restaurants/bx7x6cqlnyficqeoi00h.jpg,5,340
820,Butcher's Burger,Burgers,Sharm El Sheikh,Old Market,34.324661,27.898011,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203722/SmartEgypt_Restaurants/bk31ah2hbvfe0afesmv0.jpg,40,450
821,Mori Sushi,Asian Cuisine,Sharm El Sheikh,Sharks Bay,34.319493,27.909844,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203722/SmartEgypt_Restaurants/zmbfgg8ememyvkp5ducl.jpg,42,1725
822,The Smokery,Fine Dining,Sharm El Sheikh,Hadaba,34.328068,27.926065,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203723/SmartEgypt_Restaurants/qh1gxvprlcdxr6muiaai.jpg,310,3350
823,TBS,Bakery,Sharm El Sheikh,Naama Bay,34.317509,27.931133,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203723/SmartEgypt_Restaurants/iyapwshlongj1bgqgw2q.jpg,40,1310
824,Fish Market,Seafood,Sharm El Sheikh,Naama Bay,34.334778,27.917209,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203724/SmartEgypt_Restaurants/yau6tlo9osgpiyz9qf5d.png,15,435
825,Chicken Fil-A,Fried Chicken,Sharm El Sheikh,Old Market,34.348439,27.898256,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203724/SmartEgypt_Restaurants/dzrfdabqgrbbuchpyg0t.jpg,15,177
826,Gaby’s,European,Sharm El Sheikh,Sharks Bay,34.347999,27.909064,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203725/SmartEgypt_Restaurants/h8rddrumgfgmkdxifebp.jpg,45,1083
827,Tabla Luna,Latin American,Sharm El Sheikh,Hadaba,34.339934,27.919394,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203726/SmartEgypt_Restaurants/r2irw3xyiu0z5lrsdloq.jpg,12,485
828,Kazouza,Egyptian Street Food,Sharm El Sheikh,Old Market,34.330025,27.930114,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203726/SmartEgypt_Restaurants/oyartkvwlzhnxvzbzxjk.jpg,17,280
829,Lucille’s,American Diner,Sharm El Sheikh,Old Market,34.322,27.921611,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203727/SmartEgypt_Restaurants/v9uamxkkkccdpwwu00bh.jpg,45,832
830,Koshary El Tahrir,Koshary,Sharm El Sheikh,Sharks Bay,34.319128,27.914563,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203727/SmartEgypt_Restaurants/ytewqi4lb4avvphvovqr.jpg,10,300
831,Maison de Curry,Indian,Sharm El Sheikh,Hadaba,34.333201,27.927488,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203728/SmartEgypt_Restaurants/ctkxjyqdqc2mnw2htbr9.jpg,699,1560
832,Gad,Egyptian Cuisine,Sharm El Sheikh,Hadaba,34.348633,27.927623,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203728/SmartEgypt_Restaurants/n0c63otinu48f0vdmgd8.jpg,11,210
833,Zooba,Egyptian Street Food,Sharm El Sheikh,Old Market,34.326964,27.925867,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203729/SmartEgypt_Restaurants/iqvx4nxbmrae0ffkclkd.jpg,26,460
834,Seoudi,Casual Dining,Sharm El Sheikh,Naama Bay,34.322909,27.929047,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203730/SmartEgypt_Restaurants/vnmf1d0qtoc7zadxy5gs.jpg,20,1738
835,TBS,Bakery,Sharm El Sheikh,Nabq,34.321366,27.917197,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203730/SmartEgypt_Restaurants/ghua9trphlp7oj7rqdgo.jpg,40,1310
836,Costa Coffee,Cafe,Sharm El Sheikh,Old Market,34.312222,27.927721,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203731/SmartEgypt_Restaurants/uqzdjuktbqatt3afyh5o.jpg,40,220
837,Mori Sushi,Asian Cuisine,Sharm El Sheikh,Naama Bay,34.321212,27.918182,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203731/SmartEgypt_Restaurants/dqxzkwganuozjsfubp3r.jpg,42,1725
838,Sizzler,Steakhouse,Sharm El Sheikh,Sharks Bay,34.330303,27.901342,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203732/SmartEgypt_Restaurants/dicqr0ees89rvbcv6lql.jpg,60,800
839,Sizzler,Steakhouse,Sharm El Sheikh,Sharks Bay,34.34874,27.908946,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203732/SmartEgypt_Restaurants/upttt97ueyqrj5pzjkv1.jpg,60,800
840,Peking,Asian Cuisine,Sharm El Sheikh,Sharks Bay,34.343414,27.908293,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203733/SmartEgypt_Restaurants/bniifhea8ws4vtwoz74m.jpg,40,556
841,The Smokery,Fine Dining,Sharm El Sheikh,Old Market,34.320688,27.931729,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203734/SmartEgypt_Restaurants/goufz4jva0m8c59xp2z7.jpg,310,3350
842,Fuddruckers,Burgers,Sharm El Sheikh,Sharks Bay,34.321793,27.926879,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203734/SmartEgypt_Restaurants/mmcydx01mvn38p59cip4.jpg,30,1020
843,Pier 88,Seafood,Sharm El Sheikh,Naama Bay,34.338802,27.933069,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203735/SmartEgypt_Restaurants/yarf4wwxp1wsy3jzd2ud.jpg,40,1000
844,Gad,Egyptian Cuisine,Sharm El Sheikh,Hadaba,34.348144,27.915978,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203735/SmartEgypt_Restaurants/lhbrx0fhsmzjj3r7k28p.jpg,11,210
845,Makani,Grill,Sharm El Sheikh,Naama Bay,34.33336,27.897376,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203736/SmartEgypt_Restaurants/ezewutejc7vy4sgeb9pb.png,15,320
846,Bazooka,Burgers,Sharm El Sheikh,Naama Bay,34.329163,27.920785,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203736/SmartEgypt_Restaurants/d2hwawq16muo2xlh7qqp.jpg,30,1020
847,Mori Sushi,Asian Cuisine,Sharm El Sheikh,Old Market,34.341902,27.927231,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203736/SmartEgypt_Restaurants/q6ett0j5sabiz27porzn.jpg,42,1725
848,Paul,Bakery,Sharm El Sheikh,Old Market,34.332934,27.906415,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203737/SmartEgypt_Restaurants/rvnnn4b8mgfs5fot1t51.jpg,39,1099
849,Le Pacha 1901,Fine Dining,Sharm El Sheikh,Naama Bay,34.338722,27.910713,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203738/SmartEgypt_Restaurants/ugnn72jmmunach2hhres.jpg,17,262
850,Makani,Grill,Sharm El Sheikh,Hadaba,34.321652,27.922145,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203738/SmartEgypt_Restaurants/tbnjyee7ngwfxigb4n4d.png,15,320
851,Crave,International,Sharm El Sheikh,Hadaba,34.334682,27.904928,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203739/SmartEgypt_Restaurants/ued0fknefjshfnt65ond.jpg,61,1750
852,Buffalo Burger,Burgers,Sharm El Sheikh,Old Market,34.317365,27.914597,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203739/SmartEgypt_Restaurants/iyublwklucfhvaqgazof.jpg,45,807
853,30 North,Cafe,Sharm El Sheikh,Naama Bay,34.329173,27.905714,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203740/SmartEgypt_Restaurants/lejp3np11qm9zofgq0ay.jpg,60,1400
854,Gad,Egyptian Cuisine,Sharm El Sheikh,Old Market,34.343176,27.930547,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203740/SmartEgypt_Restaurants/v7emgtsym0zmjydqujdk.jpg,11,210
855,30 North,Cafe,Sharm El Sheikh,Hadaba,34.332344,27.92381,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203741/SmartEgypt_Restaurants/haetsykb8kq93zhcvb9v.jpg,60,1400
856,Koshary Hend,Koshary,Sharm El Sheikh,Naama Bay,34.316734,27.902554,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203741/SmartEgypt_Restaurants/jbbxrqut7iky58roryei.jpg,20,280
857,30 North,Cafe,Sharm El Sheikh,Old Market,34.324084,27.922325,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203742/SmartEgypt_Restaurants/kzki0e0duvmoybfb28gu.jpg,60,1400
858,Buffalo Burger,Burgers,Sharm El Sheikh,Naama Bay,34.329158,27.916795,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203742/SmartEgypt_Restaurants/ew49bfg0dvfn4wqrebbn.jpg,45,807
859,Fish Market,Seafood,Sharm El Sheikh,Naama Bay,34.3354,27.920414,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203743/SmartEgypt_Restaurants/gycwqddyjdeq84bj8xii.png,15,435
860,Gringo's,Mexican,Sharm El Sheikh,Nabq,34.313444,27.923044,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203743/SmartEgypt_Restaurants/rw8phhqdyp3ssun1ifrc.jpg,33,625
861,Maison de Curry,Indian,Sharm El Sheikh,Old Market,34.325297,27.916679,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203744/SmartEgypt_Restaurants/rt3vaeqf04goj1lgocuu.jpg,699,1560
862,Gringo's,Mexican,Sharm El Sheikh,Naama Bay,34.333616,27.905797,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203744/SmartEgypt_Restaurants/n0gth3imu3pbaymnbunf.jpg,33,625
863,The Smokery,Fine Dining,Sharm El Sheikh,Hadaba,34.328073,27.933881,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203745/SmartEgypt_Restaurants/wvkqhmfgfavsobrypt5y.jpg,310,3350
864,Crave,International,Sharm El Sheikh,Sharks Bay,34.329201,27.914674,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203745/SmartEgypt_Restaurants/lstqknr5yjemwszgscc9.jpg,61,1750
865,Chicken Fil-A,Fried Chicken,Sharm El Sheikh,Sharks Bay,34.327246,27.911654,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203746/SmartEgypt_Restaurants/o7almkenh16gasyqoqki.jpg,15,177
866,Butcher's Burger,Burgers,Sharm El Sheikh,Nabq,34.325229,27.906845,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203746/SmartEgypt_Restaurants/kyyotvlbhqwecbr1ukdp.jpg,40,450
867,Lucille’s,American Diner,Sharm El Sheikh,Nabq,34.325404,27.922964,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203747/SmartEgypt_Restaurants/ba81j6nwympakhehufhm.jpg,45,832
868,Qahwa,Cafe,Sharm El Sheikh,Hadaba,34.340125,27.904288,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203747/SmartEgypt_Restaurants/jknl8mlwedkg1mrkqpmj.png,72,815
869,Abou Haidar,Sandwiches,Sharm El Sheikh,Sharks Bay,34.328329,27.896538,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203748/SmartEgypt_Restaurants/vvldzavq5jl5faautlmu.jpg,10,330
870,El Doksh,Seafood,Sharm El Sheikh,Sharks Bay,34.311372,27.900589,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203748/SmartEgypt_Restaurants/dij4xxqyjvb8usqi1hmo.png,44,645
871,Fish Market,Seafood,Sharm El Sheikh,Hadaba,34.346008,27.897166,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203749/SmartEgypt_Restaurants/buplbrruduxw8w1notur.png,15,435
872,Buffalo Burger,Burgers,Sharm El Sheikh,Nabq,34.315317,27.915244,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203750/SmartEgypt_Restaurants/swfrwyeog9pcpzc7twr9.jpg,45,807
873,Maison Thomas,Italian,Sharm El Sheikh,Nabq,34.342443,27.899295,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203751/SmartEgypt_Restaurants/lr0luunng6g1effuawsi.webp,47,740
874,Fish Market,Seafood,Sharm El Sheikh,Sharks Bay,34.32609,27.929206,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203751/SmartEgypt_Restaurants/q8cwlifcpayd1mstlw7g.png,15,435
875,Sizzler,Steakhouse,Sharm El Sheikh,Hadaba,34.321635,27.896892,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203752/SmartEgypt_Restaurants/twmf4v9oxfbalec136hk.jpg,60,800
876,Maison de Curry,Indian,Sharm El Sheikh,Sharks Bay,34.326095,27.900663,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203753/SmartEgypt_Restaurants/jsiwwvxipixxr1y1o8co.jpg,699,1560
877,Fuddruckers,Burgers,Sharm El Sheikh,Old Market,34.323709,27.916542,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203753/SmartEgypt_Restaurants/zu2tw6p9011eljibf67r.jpg,30,1020
878,Mori Sushi,Asian Cuisine,Sharm El Sheikh,Naama Bay,34.332696,27.913765,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203754/SmartEgypt_Restaurants/fc94dcyb4btulrteexht.jpg,42,1725
879,Abou Haidar,Sandwiches,Sharm El Sheikh,Nabq,34.336091,27.93179,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203754/SmartEgypt_Restaurants/awpzwc4menveh0evvo4l.jpg,10,330
880,Indira,Asian Cuisine,Sharm El Sheikh,Nabq,34.337112,27.907443,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203755/SmartEgypt_Restaurants/xmmn1stgmc3raspucend.jpg,115,3575
881,Butcher's Burger,Burgers,Sharm El Sheikh,Naama Bay,34.337589,27.933603,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203756/SmartEgypt_Restaurants/te5fntpgprha4uzefh5l.jpg,40,450
882,Buffalo Burger,Burgers,Sharm El Sheikh,Hadaba,34.325864,27.925097,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203757/SmartEgypt_Restaurants/ipjvbxpcjetzqbidxbhg.jpg,45,807
883,Wel3a,Grill,Sharm El Sheikh,Hadaba,34.332809,27.899238,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203757/SmartEgypt_Restaurants/i1uor4ergisgvq3tni9c.jpg,5,340
884,Arabiata,Egyptian Cuisine,Sharm El Sheikh,Old Market,34.315916,27.914238,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203758/SmartEgypt_Restaurants/d9obmudke3gctmte6qzk.jpg,8,178
885,Fuddruckers,Burgers,Sharm El Sheikh,Old Market,34.348675,27.918084,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203758/SmartEgypt_Restaurants/xzqcnsukrvb3xtgx6hsi.jpg,30,1020
886,Lucille’s,American Diner,Sharm El Sheikh,Naama Bay,34.336336,27.912042,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203759/SmartEgypt_Restaurants/vm5mlkkf59jpfplyph1s.jpg,45,832
887,Gad,Egyptian Cuisine,Sharm El Sheikh,Old Market,34.335286,27.925128,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203759/SmartEgypt_Restaurants/uh8ccp0mgw2ejvha9na3.jpg,11,210
888,Bazooka,Burgers,Sharm El Sheikh,Sharks Bay,34.341687,27.916407,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203760/SmartEgypt_Restaurants/j9udhf10v6snmommh0vh.jpg,30,1020
889,El Dahan,Egyptian Cuisine,Sharm El Sheikh,Nabq,34.3312,27.918715,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203761/SmartEgypt_Restaurants/dwwiaoxdj8tkisgqhq21.jpg,30,1220
890,Arabiata,Egyptian Cuisine,Sharm El Sheikh,Hadaba,34.332578,27.934291,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203761/SmartEgypt_Restaurants/xmelosgmvvnloeo3y6t2.jpg,8,178
891,Butcher's Burger,Burgers,Sharm El Sheikh,Naama Bay,34.349531,27.926556,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203762/SmartEgypt_Restaurants/anyyqhesx8vzrqhv7szb.jpg,40,450
892,TBS,Bakery,Sharm El Sheikh,Hadaba,34.321524,27.916586,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203762/SmartEgypt_Restaurants/csnxtfo1bdq8urorez6o.jpg,40,1310
893,Maison de Curry,Indian,Sharm El Sheikh,Nabq,34.345177,27.906048,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203762/SmartEgypt_Restaurants/kzpekzkmmpbuxr7nt8ch.jpg,699,1560
894,Chicken Fil-A,Fried Chicken,Sharm El Sheikh,Naama Bay,34.347134,27.924811,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203763/SmartEgypt_Restaurants/vd49dcsp8yierpdngl2u.jpg,15,177
895,Buffalo Burger,Burgers,Sharm El Sheikh,Old Market,34.314787,27.909995,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203763/SmartEgypt_Restaurants/okl1immahqg9w5hy6m7l.jpg,45,807
896,Seoudi,Casual Dining,Sharm El Sheikh,Nabq,34.348537,27.90217,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203764/SmartEgypt_Restaurants/plnidd3lfp9tel62cqhn.jpg,20,1738
897,Makani,Grill,Sharm El Sheikh,Old Market,34.320013,27.927247,https://res.cloudinary.com/dmochfrtr/image/upload/v1781203764/SmartEgypt_Restaurants/muztk89ifsdbft2byute.png,15,320
